Segment Pair,JSD,JSD Dev,JSD Avg,JSD Std
1,0.665610797207112,0.09832896683260783,0.5672818303745042,0.0418117729722004
2,0.5270391771615686,-0.04024265321293563,0.5672818303745042,0.0418117729722004
3,0.4993851350909322,-0.067896695283572,0.5672818303745042,0.0418117729722004
4,0.560466209842404,-0.006815620532100164,0.5672818303745042,0.0418117729722004
5,0.6254668171706043,0.05818498679610007,0.5672818303745042,0.0418117729722004
6,0.5846182710488609,0.01733644067435669,0.5672818303745042,0.0418117729722004
7,0.5423259267671053,-0.024955903607398855,0.5672818303745042,0.0418117729722004
8,0.5385527981715778,-0.02872903220292644,0.5672818303745042,0.0418117729722004
9,0.5383498184507995,-0.028932011923704648,0.5672818303745042,0.0418117729722004
10,0.5820461494724088,0.014764319097904655,0.5672818303745042,0.0418117729722004
11,0.5531322085133571,-0.0141496218611471,0.5672818303745042,0.0418117729722004
12,0.586773306394118,0.019491476019613763,0.5672818303745042,0.0418117729722004
13,0.5708971795777057,0.003615349203201501,0.5672818303745042,0.0418117729722004
