ID,File,Story,Characters,Tokens,Segments,JSD Avg,JSD Dev,JSD Avg Run,JSD Std Run
1,01_grimm_pg19068_rumpelstiltskin.txt,Rumpelstiltskin,5795,1124,12,0.6733585452949046,-0.0884023514594009,0.7617608967543055,0.03186594617270617
2,02_grimm_pg19068_rapunzel.txt,Rapunzel,7074,1393,14,0.7597979132298069,-0.0019629835244985294,0.7617608967543055,0.03186594617270617
3,03_grimm_pg19068_aschenputtel.txt,Aschenputtel,14053,2692,27,0.7682389442762013,0.006478047521895847,0.7617608967543055,0.03186594617270617
4,04_grimm_pg19068_little_red-cap.txt,Little Red-cap,7096,1332,14,0.7269214344121481,-0.0348394623421574,0.7617608967543055,0.03186594617270617
5,05_grimm_pg19068_the_sleeping_beauty.txt,The Sleeping Beauty,6839,1297,13,0.805846839425351,0.044085942671045486,0.7617608967543055,0.03186594617270617
6,06_grimm_pg19068_hansel_and_grethel.txt,Hansel and Grethel,14806,2842,29,0.7365971553944062,-0.025163741359899294,0.7617608967543055,0.03186594617270617
7,07_grimm_pg19068_snow-white.txt,Snow-white,15977,3043,31,0.7660886983705908,0.0043278016162853206,0.7617608967543055,0.03186594617270617
8,08_grimm_pg19068_the_golden_goose.txt,The Golden Goose,8334,1623,17,0.7435090172065517,-0.018251879547753758,0.7617608967543055,0.03186594617270617
9,09_grimm_pg19068_the_wolf_and_the_seven_kids.txt,The Wolf and the Seven Kids,5383,1043,11,0.7222578968226965,-0.039502999931608995,0.7617608967543055,0.03186594617270617
10,10_grimm_pg19068_the_frog_prince.txt,The Frog Prince,7273,1412,15,0.7830066011683814,0.021245704414075917,0.7617608967543055,0.03186594617270617
11,11_grimm_gb1823_jorinda_and_jorindel.txt,Jorinda and Jorindel,5593,1053,11,0.7709642795284853,0.009203382774179869,0.7617608967543055,0.03186594617270617
12,12_grimm_gb1826_the_nose.txt,The Nose,12642,2482,25,0.7685566186914595,0.006795721937154053,0.7617608967543055,0.03186594617270617
13,13_grimm_ia1853-1_the_little_brother_and_sister.txt,The Little Brother and Sister,12206,2366,24,0.7674228435393715,0.005661946785066041,0.7617608967543055,0.03186594617270617
14,14_grimm_ia1853-1_the_gold_children.txt,The Gold Children,9951,1923,20,0.7693219540467292,0.007561057292423734,0.7617608967543055,0.03186594617270617
15,15_grimm_ia1853-1_the_knapsack_the_hat_and_the_horn.txt,"The Knapsack, the Hat, and the Horn",12291,2334,24,0.812646261196375,0.05088536444206948,0.7617608967543055,0.03186594617270617
16,16_grimm_gb1826_the_crows_and_the_soldier.txt,The Crows and the Soldier,6480,1274,13,0.7903950064090611,0.028634109654755657,0.7617608967543055,0.03186594617270617
17,17_grimm_gb1853-2_the_faithful_beasts.txt,The Faithful Beasts,7887,1515,16,0.8014036998737348,0.03964280311942936,0.7617608967543055,0.03186594617270617
18,18_grimm_gb1853-2_the_sparrow_and_his_four_children.txt,The Sparrow and his Four Children,5156,964,10,0.7428756254505058,-0.01888527130379969,0.7617608967543055,0.03186594617270617
19,19_grimm_gb1853-2_the_stolen_farthings.txt,The Stolen Farthings,1758,334,4,0.7821489443425182,0.020388047588212777,0.7617608967543055,0.03186594617270617
20,20_grimm_gb1853-2_three_little_tales_about_toads.txt,Three Little Tales about Toads,2696,509,6,0.7438596564068307,-0.017901240347474756,0.7617608967543055,0.03186594617270617
