Segment Pair,KLD,KLD Dev,KLD Avg,KLD Std
1,0.7578595014204285,0.057065912661215745,0.7007935887592127,0.08700647026522729
2,0.7627090084842166,0.06191541972500392,0.7007935887592127,0.08700647026522729
3,0.5777787027609752,-0.12301488599823751,0.7007935887592127,0.08700647026522729
4,0.6315775160415872,-0.06921607271762553,0.7007935887592127,0.08700647026522729
5,0.851750316997725,0.15095672823851225,0.7007935887592127,0.08700647026522729
6,0.6711646230228667,-0.02962896573634599,0.7007935887592127,0.08700647026522729
7,0.6527154525866898,-0.04807813617252288,0.7007935887592127,0.08700647026522729
