Segment Pair,KLD,KLD Dev,KLD Avg,KLD Std
1,0.7312032800493631,-0.00583939314436166,0.7370426731937247,0.05462121784989302
2,0.6473752488234614,-0.08966742437026332,0.7370426731937247,0.05462121784989302
3,0.7961674486047254,0.059124775411000696,0.7370426731937247,0.05462121784989302
4,0.805522891383426,0.06848021818970129,0.7370426731937247,0.05462121784989302
5,0.7171975514368863,-0.01984512175683839,0.7370426731937247,0.05462121784989302
6,0.776500242443838,0.039457569250113234,0.7370426731937247,0.05462121784989302
7,0.6853320496143731,-0.05171062357935163,0.7370426731937247,0.05462121784989302
