Segment Pair,KLD,KLD Dev,KLD Avg,KLD Std
1,0.7646473854306661,0.15771981772677524,0.6069275677038909,0.114842841659749
2,0.7616239628000636,0.15469639509617272,0.6069275677038909,0.114842841659749
3,0.7210107703276661,0.11408320262377525,0.6069275677038909,0.114842841659749
4,0.7264500466043676,0.11952247890047674,0.6069275677038909,0.114842841659749
5,0.5529424758301632,-0.053985091873727686,0.6069275677038909,0.114842841659749
6,0.5075005789921186,-0.09942698871177225,0.6069275677038909,0.114842841659749
7,0.6592921490315784,0.05236458132768751,0.6069275677038909,0.114842841659749
8,0.5286548279338563,-0.07827273977003457,0.6069275677038909,0.114842841659749
9,0.5127663364539653,-0.09416123124992559,0.6069275677038909,0.114842841659749
10,0.44519876970779043,-0.16172879799610046,0.6069275677038909,0.114842841659749
11,0.49611594163056466,-0.11081162607332623,0.6069275677038909,0.114842841659749
