Segment Pair,KLD,KLD Dev,KLD Avg,KLD Std
1,0.7107846048808683,0.06268423982863891,0.6481003650522293,0.09123369088437543
2,0.8334808032362988,0.18538043818406946,0.6481003650522293,0.09123369088437543
3,0.7338884295244796,0.08578806447225029,0.6481003650522293,0.09123369088437543
4,0.5758635258670711,-0.07223683918515822,0.6481003650522293,0.09123369088437543
5,0.6360643714789632,-0.012035993573266124,0.6481003650522293,0.09123369088437543
6,0.6615010593986688,0.013400694346439423,0.6481003650522293,0.09123369088437543
7,0.7053458702636883,0.05724550521145899,0.6481003650522293,0.09123369088437543
8,0.5095732372493883,-0.13852712780284104,0.6481003650522293,0.09123369088437543
9,0.5347360532861744,-0.11336431176605499,0.6481003650522293,0.09123369088437543
10,0.6507361460369743,0.0026357809847449287,0.6481003650522293,0.09123369088437543
11,0.5771299143519479,-0.0709704507002814,0.6481003650522293,0.09123369088437543
