Segment Pair,KLD,KLD Dev,KLD Avg,KLD Std
1,0.7771989801242312,-0.020440284211541093,0.7976392643357723,0.09756713097418634
2,0.8721036754150474,0.07446441107927515,0.7976392643357723,0.09756713097418634
3,1.0344230664076886,0.2367838020719163,0.7976392643357723,0.09756713097418634
4,0.8385168605581185,0.04087759622234621,0.7976392643357723,0.09756713097418634
5,0.7773995833092422,-0.020239681026530065,0.7976392643357723,0.09756713097418634
6,0.79217298702723,-0.005466277308542211,0.7976392643357723,0.09756713097418634
7,0.8403706002375818,0.04273133590180955,0.7976392643357723,0.09756713097418634
8,0.8310366670690407,0.03339740273326841,0.7976392643357723,0.09756713097418634
9,0.7599867516881245,-0.037652512647647796,0.7976392643357723,0.09756713097418634
10,0.7338682936114304,-0.0637709707243419,0.7976392643357723,0.09756713097418634
11,0.9144366144714088,0.11679735013563652,0.7976392643357723,0.09756713097418634
12,0.8802568072790637,0.08261754294329149,0.7976392643357723,0.09756713097418634
13,0.8336800834283532,0.036040819092580945,0.7976392643357723,0.09756713097418634
14,0.8834176708416935,0.08577840650592128,0.7976392643357723,0.09756713097418634
15,0.7283266268421515,-0.06931263749362071,0.7976392643357723,0.09756713097418634
16,0.7562944164289251,-0.041344847906847115,0.7976392643357723,0.09756713097418634
17,0.8167306030538583,0.019091338718085993,0.7976392643357723,0.09756713097418634
18,0.8245592246409513,0.02691996030517907,0.7976392643357723,0.09756713097418634
19,0.8278988420081256,0.03025957767235332,0.7976392643357723,0.09756713097418634
20,0.7588280612553323,-0.03881120308043995,0.7976392643357723,0.09756713097418634
21,0.660429774712931,-0.1372094896228413,0.7976392643357723,0.09756713097418634
22,0.4792774312848779,-0.3183618330508944,0.7976392643357723,0.09756713097418634
23,0.7629993523496572,-0.034639911986115046,0.7976392643357723,0.09756713097418634
24,0.7318839720553653,-0.065755292280407,0.7976392643357723,0.09756713097418634
25,0.7415737398804868,-0.056065524455285454,0.7976392643357723,0.09756713097418634
26,0.880950186749164,0.08331092241339177,0.7976392643357723,0.09756713097418634
