Segment Pair,KLD,KLD Dev,KLD Avg,KLD Std
1,0.7027730308973086,-0.04640371388165743,0.749176744778966,0.08085131366700925
2,0.6534733588761483,-0.09570338590281768,0.749176744778966,0.08085131366700925
3,0.8825770549906953,0.13340031021172927,0.749176744778966,0.08085131366700925
4,0.8129921718274291,0.0638154270484631,0.749176744778966,0.08085131366700925
5,0.6305430277918187,-0.11863371698714731,0.749176744778966,0.08085131366700925
6,0.8665659512817188,0.11738920650275275,0.749176744778966,0.08085131366700925
7,0.7714721103104866,0.02229536553152056,0.749176744778966,0.08085131366700925
8,0.7271357344780438,-0.022041010300922204,0.749176744778966,0.08085131366700925
9,0.6913979996048756,-0.05777874517409043,0.749176744778966,0.08085131366700925
10,0.7528370077311352,0.0036602629521691465,0.749176744778966,0.08085131366700925
