ID,File,Story,Characters,Tokens,Segments,KLD Avg,KLD Dev,KLD Avg Run,KLD Std Run
1,01_grimm_pg19068_rumpelstiltskin.txt,Rumpelstiltskin,5795,1124,12,0.7042271079381297,0.07560713533555807,0.6286199726025716,0.06501631501236921
2,02_grimm_pg19068_rapunzel.txt,Rapunzel,7074,1393,14,0.6535524533170471,0.024932480714475513,0.6286199726025716,0.06501631501236921
3,03_grimm_pg19068_aschenputtel.txt,Aschenputtel,14053,2692,27,0.5460764168367024,-0.08254355576586925,0.6286199726025716,0.06501631501236921
4,04_grimm_pg19068_little_red-cap.txt,Little Red-cap,7096,1332,14,0.6296004899208278,0.0009805173182562132,0.6286199726025716,0.06501631501236921
5,05_grimm_pg19068_the_sleeping_beauty.txt,The Sleeping Beauty,6839,1297,13,0.6370883023709402,0.008468329768368532,0.6286199726025716,0.06501631501236921
6,06_grimm_pg19068_hansel_and_grethel.txt,Hansel and Grethel,14806,2842,29,0.5662577314540292,-0.062362241148542386,0.6286199726025716,0.06501631501236921
7,07_grimm_pg19068_snow-white.txt,Snow-white,15977,3043,31,0.5508927257302463,-0.07772724687232535,0.6286199726025716,0.06501631501236921
8,08_grimm_pg19068_the_golden_goose.txt,The Golden Goose,8334,1623,17,0.6421700200704448,0.013550047467873139,0.6286199726025716,0.06501631501236921
9,09_grimm_pg19068_the_wolf_and_the_seven_kids.txt,The Wolf and the Seven Kids,5383,1043,11,0.6913669074294652,0.06274693482689353,0.6286199726025716,0.06501631501236921
10,10_grimm_pg19068_the_frog_prince.txt,The Frog Prince,7273,1412,15,0.6714938062950306,0.04287383369245901,0.6286199726025716,0.06501631501236921
11,11_grimm_gb1823_jorinda_and_jorindel.txt,Jorinda and Jorindel,5593,1053,11,0.658728910746454,0.03010893814388238,0.6286199726025716,0.06501631501236921
12,12_grimm_gb1826_the_nose.txt,The Nose,12642,2482,25,0.549854383899604,-0.07876558870296768,0.6286199726025716,0.06501631501236921
13,13_grimm_ia1853-1_the_little_brother_and_sister.txt,The Little Brother and Sister,12206,2366,24,0.551168913466552,-0.07745105913601968,0.6286199726025716,0.06501631501236921
14,14_grimm_ia1853-1_the_gold_children.txt,The Gold Children,9951,1923,20,0.5853124430335681,-0.04330752956900352,0.6286199726025716,0.06501631501236921
15,15_grimm_ia1853-1_the_knapsack_the_hat_and_the_horn.txt,"The Knapsack, the Hat, and the Horn",12291,2334,24,0.5608503694913801,-0.06776960311119151,0.6286199726025716,0.06501631501236921
16,16_grimm_gb1826_the_crows_and_the_soldier.txt,The Crows and the Soldier,6480,1274,13,0.6027593563379269,-0.025860616264644753,0.6286199726025716,0.06501631501236921
17,17_grimm_gb1853-2_the_faithful_beasts.txt,The Faithful Beasts,7887,1515,16,0.5914900945743198,-0.03712987802825185,0.6286199726025716,0.06501631501236921
18,18_grimm_gb1853-2_the_sparrow_and_his_four_children.txt,The Sparrow and his Four Children,5156,964,10,0.6819382447152594,0.0533182721126878,0.6286199726025716,0.06501631501236921
19,19_grimm_gb1853-2_the_stolen_farthings.txt,The Stolen Farthings,1758,334,4,0.7810463378213609,0.15242636521878927,0.6286199726025716,0.06501631501236921
20,20_grimm_gb1853-2_three_little_tales_about_toads.txt,Three Little Tales about Toads,2696,509,6,0.7165244366021467,0.08790446399957508,0.6286199726025716,0.06501631501236921
