Segment Pair,KLD,KLD Dev,KLD Avg,KLD Std
1,0.6914242713171259,-0.08915436275811639,0.7805786340752423,0.07196077093328683
2,0.6799277131803908,-0.1006509208948515,0.7805786340752423,0.07196077093328683
3,0.7383415685893615,-0.0422370654858808,0.7805786340752423,0.07196077093328683
4,0.7862182605859566,0.005639626510714257,0.7805786340752423,0.07196077093328683
5,0.8599610636247472,0.07938242954950492,0.7805786340752423,0.07196077093328683
6,0.7494720951375824,-0.03110653893765991,0.7805786340752423,0.07196077093328683
7,0.9466953182061509,0.16611668413090863,0.7805786340752423,0.07196077093328683
8,0.8716698211238247,0.09109118704858243,0.7805786340752423,0.07196077093328683
9,0.7904521655379815,0.009873531462739171,0.7805786340752423,0.07196077093328683
10,0.7341445557002169,-0.046434078375025445,0.7805786340752423,0.07196077093328683
11,0.7757358366658101,-0.004842797409432165,0.7805786340752423,0.07196077093328683
12,0.7869914059064991,0.006412771831256769,0.7805786340752423,0.07196077093328683
13,0.7364881674025034,-0.04409046667273886,0.7805786340752423,0.07196077093328683
