Segment Pair,KLD,KLD Dev,KLD Avg,KLD Std
1,0.7542874191921034,0.0500603112539737,0.7042271079381297,0.11095704626689097
2,0.9447943361830703,0.2405672282449406,0.7042271079381297,0.11095704626689097
3,0.6026435953734766,-0.10158351256465314,0.7042271079381297,0.11095704626689097
4,0.5063782205393357,-0.19784888739879403,0.7042271079381297,0.11095704626689097
5,0.5910032455720144,-0.11322386236611526,0.7042271079381297,0.11095704626689097
6,0.7299062362204345,0.025679128282304786,0.7042271079381297,0.11095704626689097
7,0.6878470394364404,-0.01638006850168927,0.7042271079381297,0.11095704626689097
8,0.8107954774232244,0.10656836948509474,0.7042271079381297,0.11095704626689097
9,0.72289371333075,0.018666605392620328,0.7042271079381297,0.11095704626689097
10,0.7031363661402755,-0.0010907417978541778,0.7042271079381297,0.11095704626689097
11,0.6928125379083022,-0.011414570029827487,0.7042271079381297,0.11095704626689097
