ID,File,Story,Characters,Tokens,Segments,KLD Avg,KLD Dev,KLD Avg Run,KLD Std Run
1,01_grimm_pg19068_rumpelstiltskin_tt_20250703_094112.txt,Rumpelstiltskin,6255,1151,9,0.6508175547428883,-0.05614909773982213,0.7069666524827104,0.05134544284381741
2,02_grimm_pg19068_rapunzel_tt_20250703_094112.txt,Rapunzel,7689,1429,12,0.6983812408620635,-0.008585411620646854,0.7069666524827104,0.05134544284381741
3,03_grimm_pg19068_aschenputtel_tt_20250703_094112.txt,Aschenputtel,15189,2758,22,0.617583162621153,-0.08938348986155742,0.7069666524827104,0.05134544284381741
4,04_grimm_pg19068_little_red-cap_tt_20250703_094112.txt,Little Red-cap,7712,1368,12,0.7127541204979962,0.005787468015285846,0.7069666524827104,0.05134544284381741
5,05_grimm_pg19068_the_sleeping_beauty_tt_20250703_094112.txt,The Sleeping Beauty,7299,1324,9,0.6397942849217739,-0.06717236756093647,0.7069666524827104,0.05134544284381741
6,06_grimm_pg19068_hansel_and_grethel_tt_20250703_094112.txt,Hansel and Grethel,15994,2911,23,0.7502903322106473,0.04332367972793694,0.7069666524827104,0.05134544284381741
7,07_grimm_pg19068_snow-white_tt_20250703_094113.txt,Snow-white,17165,3112,23,0.7787929487020461,0.07182629621933567,0.7069666524827104,0.05134544284381741
8,08_grimm_pg19068_the_golden_goose_tt_20250703_094113.txt,The Golden Goose,8951,1659,12,0.7291773020116638,0.022210649528953352,0.7069666524827104,0.05134544284381741
9,09_grimm_pg19068_the_wolf_and_the_seven_kids_tt_20250703_094113.txt,The Wolf and the Seven Kids,5843,1070,9,0.7428988334779061,0.035932180995195684,0.7069666524827104,0.05134544284381741
10,10_grimm_pg19068_the_frog_prince_tt_20250703_094113.txt,The Frog Prince,7837,1445,11,0.749176744778966,0.04221009229625561,0.7069666524827104,0.05134544284381741
