Segment Pair,KLD,KLD Dev,KLD Avg,KLD Std
1,0.7718013067782608,0.2055435753242315,0.5662577314540292,0.1190600686976836
2,0.8051061698264688,0.23884843837243952,0.5662577314540292,0.1190600686976836
3,0.825611681726815,0.25935395027278574,0.5662577314540292,0.1190600686976836
4,0.5797365786897923,0.013478847235763092,0.5662577314540292,0.1190600686976836
5,0.7100059802735006,0.14374824881947135,0.5662577314540292,0.1190600686976836
6,0.580742672454609,0.014484941000579732,0.5662577314540292,0.1190600686976836
7,0.7375949523823244,0.17133722092829518,0.5662577314540292,0.1190600686976836
8,0.424683965091716,-0.14157376636231322,0.5662577314540292,0.1190600686976836
9,0.4536948117807031,-0.11256291967332616,0.5662577314540292,0.1190600686976836
10,0.42775013115442534,-0.1385076002996039,0.5662577314540292,0.1190600686976836
11,0.4199079129559565,-0.14634981849807277,0.5662577314540292,0.1190600686976836
12,0.4465203031880708,-0.11973742826595846,0.5662577314540292,0.1190600686976836
13,0.3693579974953255,-0.19689973395870375,0.5662577314540292,0.1190600686976836
14,0.49652376884160515,-0.0697339626124241,0.5662577314540292,0.1190600686976836
15,0.6272854383460784,0.06102770689204917,0.5662577314540292,0.1190600686976836
16,0.5902813865697687,0.02402365511573945,0.5662577314540292,0.1190600686976836
17,0.6505867015356526,0.08432897008162332,0.5662577314540292,0.1190600686976836
18,0.5796843813863004,0.013426649932271162,0.5662577314540292,0.1190600686976836
19,0.6288973232137542,0.062639591759725,0.5662577314540292,0.1190600686976836
20,0.5478577486241214,-0.018399982829907846,0.5662577314540292,0.1190600686976836
21,0.549149161680707,-0.017108569773322202,0.5662577314540292,0.1190600686976836
22,0.6040692159636738,0.037811484509644555,0.5662577314540292,0.1190600686976836
23,0.5685917958644049,0.002334064410375647,0.5662577314540292,0.1190600686976836
24,0.49610514386374127,-0.07015258759028797,0.5662577314540292,0.1190600686976836
25,0.5323927791842235,-0.03386495226980579,0.5662577314540292,0.1190600686976836
26,0.4595753872511565,-0.10668234420287276,0.5662577314540292,0.1190600686976836
27,0.5043843465699785,-0.0618733848840507,0.5662577314540292,0.1190600686976836
28,0.467317438019686,-0.09894029343434324,0.5662577314540292,0.1190600686976836
