Segment Pair,KLD,KLD Dev,KLD Avg,KLD Std
1,0.6301034677477111,-0.07252955534368088,0.702633023091392,0.2336958183656274
2,0.7298265533102104,0.02719353021881843,0.702633023091392,0.2336958183656274
3,0.4126909936837633,-0.2899420294076287,0.702633023091392,0.2336958183656274
4,0.7770254682401516,0.07439244514875964,0.702633023091392,0.2336958183656274
5,1.1699952842616932,0.4673622611703012,0.702633023091392,0.2336958183656274
6,0.9201453668903335,0.21751234379894158,0.702633023091392,0.2336958183656274
7,0.7257001187113903,0.023067095619998312,0.702633023091392,0.2336958183656274
8,0.9607255883942252,0.2580925653028332,0.702633023091392,0.2336958183656274
9,0.5095390687461507,-0.19309395434524124,0.702633023091392,0.2336958183656274
10,0.4906635867166553,-0.2119694363747367,0.702633023091392,0.2336958183656274
11,0.40254775730302755,-0.3000852657883644,0.702633023091392,0.2336958183656274
