Segment Pair,KLD,KLD Dev,KLD Avg,KLD Std
1,0.7718013067782608,-0.013468177800077474,0.7852694845783382,0.07769714894240132
2,0.8867387249632301,0.10146924038489191,0.7852694845783382,0.07769714894240132
3,0.7932022591516347,0.007932774573296442,0.7852694845783382,0.07769714894240132
4,0.752367135343657,-0.03290234923468127,0.7852694845783382,0.07769714894240132
5,0.8607401725419896,0.07547068796365142,0.7852694845783382,0.07769714894240132
6,0.938726986817804,0.15345750223946575,0.7852694845783382,0.07769714894240132
7,0.7800897060793877,-0.005179778498950571,0.7852694845783382,0.07769714894240132
8,0.6799228456298759,-0.1053466389484623,0.7852694845783382,0.07769714894240132
9,0.7177400482232863,-0.06752943635505193,0.7852694845783382,0.07769714894240132
10,0.7369811419178152,-0.048288342660523065,0.7852694845783382,0.07769714894240132
11,0.712185017199086,-0.07308446737925223,0.7852694845783382,0.07769714894240132
12,0.6409150060845554,-0.1443544784937828,0.7852694845783382,0.07769714894240132
13,0.684006314759749,-0.10126316981858918,0.7852694845783382,0.07769714894240132
14,0.927186680410018,0.14191719583167972,0.7852694845783382,0.07769714894240132
15,0.7933708448051904,0.00810136022685215,0.7852694845783382,0.07769714894240132
16,0.839874398530696,0.05460491395235778,0.7852694845783382,0.07769714894240132
17,0.6949602914389401,-0.09030919313939811,0.7852694845783382,0.07769714894240132
18,0.7941243936371802,0.008854909058842009,0.7852694845783382,0.07769714894240132
19,0.7873353606570217,0.0020658760786834707,0.7852694845783382,0.07769714894240132
20,0.6881593303629532,-0.09711015421538505,0.7852694845783382,0.07769714894240132
21,0.7550789675069003,-0.03019051707143794,0.7852694845783382,0.07769714894240132
22,0.7286500329981918,-0.056619451580146474,0.7852694845783382,0.07769714894240132
23,0.879338054800199,0.09406857022186077,0.7852694845783382,0.07769714894240132
24,0.7438579796252963,-0.04141150495304191,0.7852694845783382,0.07769714894240132
25,0.8298794736979755,0.04460998911963732,0.7852694845783382,0.07769714894240132
26,0.8519654585377813,0.06669597395944304,0.7852694845783382,0.07769714894240132
27,0.8793419011034785,0.09407241652514031,0.7852694845783382,0.07769714894240132
28,0.8390057345913229,0.053736250012984654,0.7852694845783382,0.07769714894240132
