Segment Pair,KLD,KLD Dev,KLD Avg,KLD Std
1,0.7903716330412646,0.002796110323969314,0.7875755227172953,0.05487125279295956
2,0.7213116454556946,-0.06626387726160066,0.7875755227172953,0.05487125279295956
3,0.9153578950642729,0.12778237234697765,0.7875755227172953,0.05487125279295956
4,0.892104253839634,0.10452873112233874,0.7875755227172953,0.05487125279295956
5,0.7496480737977842,-0.03792744891951105,0.7875755227172953,0.05487125279295956
6,0.7623573355922856,-0.025218187125009672,0.7875755227172953,0.05487125279295956
7,0.8039735602105031,0.016398037493207895,0.7875755227172953,0.05487125279295956
8,0.7343806109147061,-0.05319491180258917,0.7875755227172953,0.05487125279295956
9,0.7578377640350895,-0.02973775868220574,0.7875755227172953,0.05487125279295956
10,0.7279219556938771,-0.059653567023418175,0.7875755227172953,0.05487125279295956
11,0.730207174150726,-0.05736834856656925,0.7875755227172953,0.05487125279295956
12,0.8755803354997316,0.08800481278243633,0.7875755227172953,0.05487125279295956
13,0.7964408574407221,0.008865334723426876,0.7875755227172953,0.05487125279295956
14,0.7858690943560286,-0.0017064283612666653,0.7875755227172953,0.05487125279295956
15,0.8261908987605469,0.038615376043251604,0.7875755227172953,0.05487125279295956
16,0.788476223656489,0.0009007009391936993,0.7875755227172953,0.05487125279295956
17,0.7647166607071952,-0.02285886201010001,0.7875755227172953,0.05487125279295956
18,0.752804252010145,-0.03477127070715025,0.7875755227172953,0.05487125279295956
19,0.8172175209974359,0.02964199828014069,0.7875755227172953,0.05487125279295956
20,0.72529116598821,-0.06228435672908528,0.7875755227172953,0.05487125279295956
21,0.8277445637951194,0.04016904107782415,0.7875755227172953,0.05487125279295956
22,0.7240283008244526,-0.06354722189284268,0.7875755227172953,0.05487125279295956
23,0.8444052466658732,0.05682972394857799,0.7875755227172953,0.05487125279295956
