Segment Pair,KLD,KLD Dev,KLD Avg,KLD Std
1,0.8053090443776175,0.060508750034304115,0.7448002943433134,0.06102039429353777
2,0.740527010750541,-0.004273283592772459,0.7448002943433134,0.06102039429353777
3,0.7105753012837962,-0.034224993059517206,0.7448002943433134,0.06102039429353777
4,0.6547533858877131,-0.09004690845560026,0.7448002943433134,0.06102039429353777
5,0.814454112221188,0.06965381787787461,0.7448002943433134,0.06102039429353777
6,0.7769069511791477,0.032106656835834246,0.7448002943433134,0.06102039429353777
7,0.7660817702093814,0.02128147586606799,0.7448002943433134,0.06102039429353777
8,0.7979770264789977,0.0531767321356843,0.7448002943433134,0.06102039429353777
9,0.6133328141201764,-0.13146748022313703,0.7448002943433134,0.06102039429353777
10,0.6923241028626191,-0.05247619148069427,0.7448002943433134,0.06102039429353777
11,0.7620722114811666,0.017271917137853143,0.7448002943433134,0.06102039429353777
12,0.7338175624824924,-0.010982731860820993,0.7448002943433134,0.06102039429353777
13,0.7687290307461907,0.023928736402877293,0.7448002943433134,0.06102039429353777
14,0.7505154154838216,0.005715121140508206,0.7448002943433134,0.06102039429353777
15,0.7922860758732598,0.047485781529946425,0.7448002943433134,0.06102039429353777
16,0.7676622023500048,0.02286190800669141,0.7448002943433134,0.06102039429353777
17,0.7215966386297878,-0.02320365571352556,0.7448002943433134,0.06102039429353777
18,0.720408637031469,-0.02439165731184445,0.7448002943433134,0.06102039429353777
19,0.6693338592895849,-0.07546643505372852,0.7448002943433134,0.06102039429353777
20,0.7368457976148166,-0.007954496728496796,0.7448002943433134,0.06102039429353777
21,0.8341010781773968,0.08930078383408335,0.7448002943433134,0.06102039429353777
22,0.639156777110487,-0.10564351723282639,0.7448002943433134,0.06102039429353777
23,0.8616399642545549,0.1168396699112415,0.7448002943433134,0.06102039429353777
