Segment Pair,KLD,KLD Dev,KLD Avg,KLD Std
1,0.776505423815829,0.008915097896974977,0.767590325918854,0.06466825571862338
2,0.7020300048356135,-0.0655603210832405,0.767590325918854,0.06466825571862338
3,0.6757378088616817,-0.09185251705717234,0.767590325918854,0.06466825571862338
4,0.765536928469154,-0.002053397449700012,0.767590325918854,0.06466825571862338
5,0.6534827009459572,-0.11410762497289684,0.767590325918854,0.06466825571862338
6,0.8580889515851422,0.09049862566628819,0.767590325918854,0.06466825571862338
7,0.8079676683944591,0.040377342475605094,0.767590325918854,0.06466825571862338
8,0.7545443306012126,-0.01304599531764139,0.767590325918854,0.06466825571862338
9,0.7882693388733336,0.020679012954479603,0.767590325918854,0.06466825571862338
10,0.8322419786154363,0.06465165269658224,0.767590325918854,0.06466825571862338
11,0.7356675560078263,-0.031922769911027715,0.767590325918854,0.06466825571862338
12,0.8610112200206045,0.09342089410175047,0.767590325918854,0.06466825571862338
