Segment Pair,KLD,KLD Dev,KLD Avg,KLD Std
1,0.6970883174517823,0.0435358641347352,0.6535524533170471,0.1197858816313965
2,0.6821002185767665,0.02854776525971936,0.6535524533170471,0.1197858816313965
3,0.6190493171013729,-0.034503136215674246,0.6535524533170471,0.1197858816313965
4,0.7877283733179548,0.1341759200009076,0.6535524533170471,0.1197858816313965
5,0.8613729729007455,0.2078205195836984,0.6535524533170471,0.1197858816313965
6,0.8168952929166539,0.16334283959960672,0.6535524533170471,0.1197858816313965
7,0.4571937154009698,-0.19635873791607733,0.6535524533170471,0.1197858816313965
8,0.5543015960561419,-0.09925085726090521,0.6535524533170471,0.1197858816313965
9,0.7162493801882236,0.06269692687117645,0.6535524533170471,0.1197858816313965
10,0.6005482987643281,-0.05300415455271901,0.6535524533170471,0.1197858816313965
11,0.4780016993966483,-0.17555075392039882,0.6535524533170471,0.1197858816313965
12,0.6651483196387613,0.011595866321714166,0.6535524533170471,0.1197858816313965
13,0.560504391411264,-0.09304806190578319,0.6535524533170471,0.1197858816313965
