Segment Pair,KLD,KLD Dev,KLD Avg,KLD Std
1,0.8418254888862279,0.05981256421912695,0.7820129246671009,0.08673679178489256
2,0.7454315193783877,-0.03658140528871323,0.7820129246671009,0.08673679178489256
3,0.7130001771576022,-0.0690127475094987,0.7820129246671009,0.08673679178489256
4,0.8588071340185349,0.076794209351434,0.7820129246671009,0.08673679178489256
5,0.7938112840414213,0.011798359374320389,0.7820129246671009,0.08673679178489256
6,0.8406410511885407,0.05862812652143978,0.7820129246671009,0.08673679178489256
7,0.810738626705795,0.028725702038694068,0.7820129246671009,0.08673679178489256
8,0.562552090558243,-0.21946083410885797,0.7820129246671009,0.08673679178489256
9,0.8660645303912194,0.08405160572411852,0.7820129246671009,0.08673679178489256
10,0.7872573443450375,0.00524441967793654,0.7820129246671009,0.08673679178489256
