Segment Pair,KLD,KLD Dev,KLD Avg,KLD Std
1,0.519870965756401,-0.19288315474159523,0.7127541204979962,0.09246257467533346
2,0.7880917214960258,0.07533760099802955,0.7127541204979962,0.09246257467533346
3,0.7340516494936882,0.021297528995691928,0.7127541204979962,0.09246257467533346
4,0.7371041096988246,0.024349989200828315,0.7127541204979962,0.09246257467533346
5,0.8917245041312643,0.178970383633268,0.7127541204979962,0.09246257467533346
6,0.7316068518164383,0.018852731318442006,0.7127541204979962,0.09246257467533346
7,0.6481067156728134,-0.06464740482518283,0.7127541204979962,0.09246257467533346
8,0.739726541351917,0.02697242085392071,0.7127541204979962,0.09246257467533346
9,0.6059662866864739,-0.10678783381152235,0.7127541204979962,0.09246257467533346
10,0.6970395432345065,-0.015714577263489793,0.7127541204979962,0.09246257467533346
11,0.7470064361396052,0.03425231564160891,0.7127541204979962,0.09246257467533346
