Segment Pair,KLD,KLD Dev,KLD Avg,KLD Std
1,0.6719905979665078,0.05440743534535486,0.617583162621153,0.18833893874361135
2,0.8634188872765964,0.24583572465544345,0.617583162621153,0.18833893874361135
3,0.8253223149845158,0.20773915236336282,0.617583162621153,0.18833893874361135
4,0.7124559621054222,0.09487279948426919,0.617583162621153,0.18833893874361135
5,0.7544490312779,0.136865868656747,0.617583162621153,0.18833893874361135
6,0.26513665063188235,-0.3524465119892706,0.617583162621153,0.18833893874361135
7,0.2644520330021721,-0.35313112961898085,0.617583162621153,0.18833893874361135
8,0.9303427231937387,0.3127595605725857,0.617583162621153,0.18833893874361135
9,0.5705827219408562,-0.04700044068029674,0.617583162621153,0.18833893874361135
10,0.9234480289512937,0.30586486633014076,0.617583162621153,0.18833893874361135
11,0.6482564512137194,0.03067328859256646,0.617583162621153,0.18833893874361135
12,0.6417905153946604,0.024207352773507385,0.617583162621153,0.18833893874361135
13,0.49549439015121527,-0.12208877246993771,0.617583162621153,0.18833893874361135
14,0.553856951215815,-0.06372621140533796,0.617583162621153,0.18833893874361135
15,0.7555960664081599,0.13801290378700692,0.617583162621153,0.18833893874361135
16,0.6483222001391745,0.03073903751802154,0.617583162621153,0.18833893874361135
17,0.3462403722105217,-0.2713427904106313,0.617583162621153,0.18833893874361135
18,0.44879414498294695,-0.16878901763820603,0.617583162621153,0.18833893874361135
19,0.47048753498057433,-0.14709562764057865,0.617583162621153,0.18833893874361135
20,0.5555684366609716,-0.06201472596018143,0.617583162621153,0.18833893874361135
21,0.6232404003555679,0.005657237734414955,0.617583162621153,0.18833893874361135
