Segment Pair,KLD,KLD Dev,KLD Avg,KLD Std
1,0.6801874089808654,0.052738936972841044,0.6274484720080243,0.15130543884426095
2,0.5264465742249466,-0.10100189778307778,0.6274484720080243,0.15130543884426095
3,0.5257395316754094,-0.1017089403326149,0.6274484720080243,0.15130543884426095
4,0.7661800051615825,0.13873153315355813,0.6274484720080243,0.15130543884426095
5,0.9029541464584392,0.27550567445041485,0.6274484720080243,0.15130543884426095
6,0.4992531029505913,-0.12819536905743306,0.6274484720080243,0.15130543884426095
7,0.7498171595273079,0.12236868751928354,0.6274484720080243,0.15130543884426095
8,0.6322120487258676,0.004763576717843221,0.6274484720080243,0.15130543884426095
9,0.3263525389104884,-0.30109593309753596,0.6274484720080243,0.15130543884426095
10,0.7189963824211837,0.09154791041315935,0.6274484720080243,0.15130543884426095
11,0.5737942930515861,-0.0536541789564382,0.6274484720080243,0.15130543884426095
