Segment Pair,KLD,KLD Dev,KLD Avg,KLD Std
1,0.7903716330412646,0.22952126354988445,0.5608503694913801,0.13376572276767026
2,0.7317057234829647,0.17085535399158458,0.5608503694913801,0.13376572276767026
3,0.8337323570791106,0.2728819875877305,0.5608503694913801,0.13376572276767026
4,0.8225640528742391,0.26171368338285894,0.5608503694913801,0.13376572276767026
5,0.7074390708924458,0.14658870140106572,0.5608503694913801,0.13376572276767026
6,0.6015735053160429,0.040723135824662804,0.5608503694913801,0.13376572276767026
7,0.5605594595871847,-0.0002909099041954466,0.5608503694913801,0.13376572276767026
8,0.632519680973581,0.0716693114822009,0.5608503694913801,0.13376572276767026
9,0.6502634855700392,0.0894131160786591,0.5608503694913801,0.13376572276767026
10,0.5269544514538452,-0.03389591803753489,0.5608503694913801,0.13376572276767026
11,0.4306199613596467,-0.13023040813173342,0.5608503694913801,0.13376572276767026
12,0.48893008845107133,-0.07192028104030879,0.5608503694913801,0.13376572276767026
13,0.36223420817056623,-0.1986161613208139,0.5608503694913801,0.13376572276767026
14,0.48442808458991793,-0.07642228490146219,0.5608503694913801,0.13376572276767026
15,0.4903738772207975,-0.07047649227058261,0.5608503694913801,0.13376572276767026
16,0.5509413060892321,-0.009909063402148033,0.5608503694913801,0.13376572276767026
17,0.4983513693209019,-0.062499000170478214,0.5608503694913801,0.13376572276767026
18,0.47739789790107895,-0.08345247159030117,0.5608503694913801,0.13376572276767026
19,0.5118388112991298,-0.04901155819225034,0.5608503694913801,0.13376572276767026
20,0.45277796675167886,-0.10807240273970126,0.5608503694913801,0.13376572276767026
21,0.4619235454324149,-0.09892682405896525,0.5608503694913801,0.13376572276767026
22,0.40839387491260865,-0.15245649457877147,0.5608503694913801,0.13376572276767026
23,0.423664086531982,-0.1371862829593981,0.5608503694913801,0.13376572276767026
